EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,EColiO157H7Analysis,EcoliPFGEPattern,EcoliAlleleCode,EcoliAMRResistanceProfile,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaAMRResistanceProfile
8165,M27,Creekstone Farms Premium Beef,KS,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102768840,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9046,M27468+P27468,Buckhead Beef of Florida,FL,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102776576,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9289,M27426+P27426,"Fischer's Meat Market, Inc.",TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102773527,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9502,M31884+P31884+V31884,"Pritzlaff Wholesale Meats, Inc",WI,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102770592,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9765,M2748A+P2748A,Quaker Maid Meats,PA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102773155,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12918,M34706,Cargill Fresno Grind,CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102768711,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13771,M40326+P40326+V40326,Crescent Meats and Catering LLC,WI,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102783801,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13891,M44134+P44134,Surlean Meat Company,TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102772683,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
125780,M46707+P46707,Hartland Abattoir Corp,NY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102779668,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126208,M48082+P48082+V48082,California Farms Meat Company Inc.,CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102770533,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126868,M45423+P45423,Hudson Valley Sausage  Company,NY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102772322,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127184,M51184+P51184+V51184,Bauman's Butcher Block,KS,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102782917,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127312,M45594+P45594,"John's Meats, LLC",NY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102778338,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127335,M45607,Trackside Butcher Shoppe,KY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102780509,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6163281,M51300+P51300,Phillips Processing Plant,OH,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102774365,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6163520,M48287+P48287+V48287,"Quality Custom Meats, LLC",SD,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102778922,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6165507,M47386+P47386,Corfini Gourmet,CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102776321,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6165582,M107,"Cuba Processing Plant, LLC",MO,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102769369,17-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
89,M6662+P6662,Kenosha Beef International,GA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102778461,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
397,M11133+P11133,Global Distributors,FL,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102769071,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
928,M4037+P4037,"Plymouth Beef Company, Inc.",NY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102770129,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1202,M5402,Beef Burger Corp.,NJ,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102777968,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1243,M5929+P5929,Wayne Meat Corporation,NJ,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102771729,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1301,M8631,Meating Place   Lorigo's Meating Place I,NY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102777939,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1438,M18820+P18820,Mathew's Prime Meats Inc.,NY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102767896,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2114,M17559,"Young & Stout, Inc.",WV,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102783489,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2325,M6507+P6507,Hartman Enterprises Inc. DBA Hartman Mea,MD,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102781498,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2770,M104+P104+V104,"OSI Industries, LLC",IL,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102778538,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2856,M6916+P6916+V6916,Amity Packing Co. Inc.,IL,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102772001,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3033,M5697+P5697+V5697,Swanson Meat Co.,MN,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102778908,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3254,M245C+V245C,"Tyson Fresh Meats, Inc.",NE,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102768576,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3522,M20420,"All American Meats, Inc.",NE,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102770217,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3535,M245D+P245D+V245D,"Tyson Fresh Meats, Inc.",KS,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102775365,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3548,M86K,Cargill Meat Solutions,KS,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102774379,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3936,M20AE+P20AE+V20AE,"Lopez Foods, Inc.",OK,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102779651,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3936,M20AE+P20AE+V20AE,"Lopez Foods, Inc.",OK,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102779667,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4000,M10624,Arkansas Department of Corrections,AR,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102768641,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4143,M245E,"Tyson Fresh Meats, Inc.",TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102779684,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4144,M337+V337,STX Beef Company,TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102772202,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4450,M20425+P20425,"Texas Best Beef Jerky, Inc.",TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102776909,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4564,M1123+P1123,"Travis Meats, Inc.",TN,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102769499,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4599,M6555+P34794,"Fayette Packing Company, Inc.",TN,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102783729,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4911,M6161+V6161,Steving Meat Company,CO,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102782937,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5071,M19915+P19915,Majestic Meat Company,UT,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102782470,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5117,M354,Cargill Meat Solutions,CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102769052,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5172,M1899+P5897+V1899,Jensen Meat Company Inc.,CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102774521,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5289,M6063A,"Central Valley Meat Co., Inc.",CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102780913,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5941,M546+P11038,"Ameristar Meats, Inc.",WA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102769487,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5950,M866+P7698+V866,CTI Foods LLC,ID,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102774599,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6138,M9301+P9301+V9301,Jake's Wholesale Meats,WA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102770443,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6172,M11033+P11033,Wayguud Custom Meat LLC,ID,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102775644,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6251,M17635+P17635,Emerson Distributing,OR,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102777667,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6291,M18957,"Ralphs Ranches, Inc.",CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102785959,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6497,M4788+P4788+V4788,North Mountain Butcher Shop,PA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102768368,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6704,M9505+P9505,B & M Provisions Co.,PA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102785396,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7125,M10038+P10038+V10038,Scotts Hook & Cleaver Inc.,MI,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102780249,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7155,M10114+P10114+V10114,"C. Roy, Inc.",MI,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102778814,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7197,M10251+P10251+V10251,Ernst Hotel Supply Co.,MI,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102769319,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7257,M18076+P18076,"Green Bay Dressed Beef, LLC",WI,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102774575,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7898,M394A+P15727A,Huisken Meat Company,MN,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102781858,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
8610,M21534+P21534,S.S. Logan Packing Company,WV,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102785558,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
8829,M22017+P22017+V22017,4 Frendz Meat Market,WA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102775783,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9047,M27462+P27462+V27462,BRK Meats,TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102775737,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9424,M5122A+P5122A,Weichsel Beef Company,NY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102781524,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
10211,M244S+P244S,"Tyson Fresh Meats, Inc.",TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102767679,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
11688,M34009+P34009,Washington Lamb Inc,VA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102781500,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12505,M34415+P34415,Pronto Express 107,NM,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102780541,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12535,M34203,Cox Marketing,TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102777072,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12816,M34384+V34384,"Elkton Locker and Grocery, Inc.",SD,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102769286,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13079,M38468+P38468+V38468,Colorado Premium Foods,CO,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102773258,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13542,M40169,"Salazar Natural Meats, Inc.",CO,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102774203,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13884,M4914D,In-N-Out Burgers,TX,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102771972,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
14016,M881+P881+V881,"Wells, Jenkins & Wells",NC,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102774059,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
14041,M901+P901+V901,"IQRA Meat Packaging, LLC",NY,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102781701,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
123854,M44965+P44965,"CLW Foods, LLC",CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102780733,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
124562,M45201+V45201,Limit Bid Packing,WA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102779959,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126121,M46815,"Cook Out, Inc",NC,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102782044,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126596,M48087+P48087+V48087,"Marin Sun Farms, Inc.",CA,MT43,Risk-based Sampling of Raw Ground Beef or Veal Products - E.coli O157:H7 & Salmonella,102781114,18-Aug-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Beef",Negative,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
